brand,transmission,make_year,fuel_type,engine_capacity(CC),km_driven,ownership,price
Maruti,Manual,2022,Petrol,1196,39207,2nd owner,494000
Hyundai,Manual,2020,Petrol,1197,39717,1st owner,574000
Hyundai,Manual,2019,CNG,1086,88987,2nd owner,542000
Hyundai,Manual,2020,Petrol,998,31131,1st owner,884000
Renault,Manual,2021,Petrol,999,33090,1st owner,777000
Maruti,Automatic,2018,Petrol,1197,90874,2nd owner,461000
Renault,Manual,2017,Petrol,799,51033,1st owner,325000
Maruti,Manual,2021,Petrol,1197,23262,1st owner,702000
Mahindra,Manual,2017,Diesel,1997,59527,3rd owner,1190000
Tata,Automatic,2022,Petrol,1199,56295,1st owner,1099000
Volkswagen,Manual,2017,Diesel,1498,108064,1st owner,593000
Maruti,Manual,2013,Petrol,796,49551,2nd owner,219000
Maruti,Manual,2021,Petrol,1197,46568,1st owner,731000
Maruti,Manual,2017,Petrol,1197,52488,1st owner,492000
Maruti,Manual,2018,Diesel,1248,72273,2nd owner,594000
Maruti,Manual,2021,Petrol,1197,45586,1st owner,690000
Maruti,Automatic,2021,Petrol,1462,68282,1st owner,966000
Maruti,Manual,2023,Petrol,1462,12891,1st owner,1146000
Tata,Manual,2020,Petrol,1199,44067,1st owner,791000
Maruti,Automatic,2017,Diesel,1248,77742,1st owner,612000
Hyundai,Manual,2018,Petrol,814,82830,2nd owner,288000
Maruti,Automatic,2020,Petrol,,41774,1st owner,681000
KIA,Manual,2021,Diesel,1493,55645,1st owner,1393000
KIA,Manual,2020,Diesel,1493,71170,2nd owner,1216000
Tata,Manual,2023,Petrol,1199,10718,1st owner,950000
Hyundai,Manual,2016,Petrol,1197,34898,1st owner,449000
KIA,Automatic,2019,Petrol,1497,36514,1st owner,1171000
Hyundai,Automatic,2020,Petrol,1497,26720,1st owner,1469000
Hyundai,Manual,2018,Petrol,814,75822,1st owner,297000
KIA,Automatic,2020,Petrol,1353,49257,1st owner,1400000
Tata,Manual,2022,Petrol,1199,36608,1st owner,774000
Maruti,Manual,2023,Petrol,1197,35595,1st owner,605000
Maruti,Manual,2019,Petrol,1197,36262,1st owner,663000
Honda,Manual,2012,Petrol,1198,62569,2nd owner,252000
Hyundai,Manual,2015,Petrol,1197,77723,1st owner,441000
Maruti,Manual,2021,Petrol,1197,62189,1st owner,672000
Maruti,Manual,2017,Petrol,1197,44678,1st owner,560000
MG,Automatic,2019,Petrol,1451,62238,1st owner,1306000
Hyundai,Automatic,2018,Petrol,1197,39066,1st owner,571000
Honda,Manual,2019,Petrol,1199,60043,1st owner,629000
Maruti,Manual,2014,Diesel,1248,88746,1st owner,491000
Maruti,Manual,2020,Petrol,1462,51506,1st owner,868000
Maruti,Automatic,2017,Petrol,1197,34204,1st owner,613000
Datsun,Manual,2015,Petrol,1198,31169,1st owner,261000
Tata,Automatic,2018,Petrol,1198,37150,2nd owner,792000
Tata,Automatic,2023,Petrol,1199,4872,1st owner,963000
Maruti,Manual,2022,Petrol,1197,41003,1st owner,650000
Hyundai,Manual,2023,Petrol,1197,21510,1st owner,944000
Maruti,Manual,2021,Petrol,1462,45969,1st owner,941000
Hyundai,Manual,2021,Petrol,998,22735,1st owner,911000
Hyundai,Manual,2017,Petrol,814,32907,2nd owner,291000
Hyundai,Manual,2017,Petrol,1591,24452,1st owner,757000
KIA,Manual,2019,Petrol,1497,63457,2nd owner,837000
Hyundai,Manual,2019,Petrol,1197,21458,1st owner,659000
Volkswagen,Manual,2018,Petrol,999,47445,2nd owner,526000
Maruti,Manual,2018,Petrol,1197,40340,1st owner,614000
Maruti,Automatic,2019,Petrol,1462,83454,1st owner,766000
Maruti,Manual,2017,Petrol,1197,56406,1st owner,507000
Hyundai,Automatic,2021,Petrol,998,56036,1st owner,1031000
Maruti,Manual,2018,Diesel,1248,86448,1st owner,644000
Honda,Manual,2016,Petrol,1497,76286,2nd owner,644000
Volkswagen,Manual,2015,Petrol,1198,66024,2nd owner,382000
Tata,Manual,2016,Petrol,1199,33423,1st owner,391000
KIA,Manual,2022,Petrol,,23252,1st owner,1430000
Maruti,Manual,2013,CNG,998,64451,2nd owner,276000
Tata,Manual,2021,Petrol,1199,27603,2nd owner,632000
KIA,Manual,2020,Petrol,998,35415,1st owner,953000
Tata,Manual,2019,Diesel,1956,57103,1st owner,1237000
Honda,Manual,2014,Petrol,1497,34473,2nd owner,525000
Maruti,Manual,2023,Petrol,1462,21398,1st owner,1161000
KIA,Manual,2022,Diesel,,28326,1st owner,1197000
Maruti,Manual,2017,Petrol,1197,94021,2nd owner,491000
Hyundai,Automatic,2022,Petrol,,8330,1st owner,865000
Maruti,Manual,2020,CNG,998,25298,1st owner,532000
Hyundai,Manual,2021,Petrol,998,24125,2nd owner,869000
Renault,Automatic,2022,Petrol,999,55853,1st owner,631000
Tata,Manual,2021,Petrol,1199,16202,1st owner,810000
Honda,Automatic,2018,Petrol,1199,29442,1st owner,623000
Honda,Manual,2018,Petrol,1497,29156,2nd owner,646000
Maruti,Manual,2016,Diesel,1248,72213,1st owner,727000
Maruti,Manual,2017,Petrol,1197,74579,1st owner,488000
Honda,Manual,2017,Petrol,1497,36479,1st owner,634000
Tata,Manual,2022,Petrol,1199,5448,2nd owner,793000
Honda,Automatic,2019,Diesel,1498,44280,2nd owner,699000
Hyundai,Automatic,2021,Petrol,1197,16808,1st owner,686000
Maruti,Automatic,2016,Petrol,998,42692,1st owner,391000
Hyundai,Manual,2019,Petrol,1197,36504,1st owner,517000
Tata,Automatic,2021,Petrol,1199,13005,1st owner,631000
Tata,Automatic,2022,Petrol,1199,16366,1st owner,686000
Hyundai,Automatic,2019,Petrol,1591,47015,2nd owner,1008000
Maruti,Automatic,2018,Petrol,1197,76787,2nd owner,457000
Maruti,Manual,2022,Petrol,1462,18859,1st owner,1106000
Maruti,Automatic,2021,Petrol,1197,26550,1st owner,612000
Hyundai,Manual,2021,Petrol,998,15020,1st owner,936000
Maruti,Manual,2015,CNG,998,52646,1st owner,353000
Tata,Automatic,2020,Diesel,1497,75525,2nd owner,936000
Hyundai,Manual,2021,Petrol,998,16372,1st owner,924000
Maruti,Manual,2017,Diesel,1248,107722,2nd owner,521000
Ford,Automatic,2017,Petrol,1499,46031,2nd owner,558000
Maruti,Automatic,2018,Petrol,1197,15600,1st owner,674000
Maruti,Automatic,2022,Petrol,998,28720,1st owner,636000
Volkswagen,Manual,2019,Petrol,999,34651,2nd owner,483000
Tata,Automatic,2021,Petrol,1199,26213,1st owner,1015000
Maruti,Automatic,2017,Petrol,1197,113853,2nd owner,523000
Maruti,Automatic,2023,Petrol,998,3883,1st owner,696000
Honda,Manual,2018,Petrol,1199,59962,1st owner,648000
Hyundai,Automatic,2016,Petrol,1591,83626,1st owner,854000
Maruti,Automatic,2018,Petrol,1462,57363,1st owner,741000
Maruti,Automatic,2018,Petrol,1197,43340,1st owner,619000
Maruti,Manual,2017,Petrol,1197,89378,2nd owner,431000
Honda,Automatic,2019,Petrol,1497,54768,1st owner,861000
Volkswagen,Manual,2019,Petrol,999,40729,2nd owner,433000
Maruti,Manual,2016,Petrol,1197,43408,1st owner,505000
Volkswagen,Manual,2014,Petrol,1598,92515,1st owner,376000
Tata,Automatic,2023,Petrol,1199,9870,1st owner,907000
Honda,Manual,2018,Petrol,1199,58121,1st owner,576000
Tata,Manual,2018,Petrol,1199,90384,1st owner,388000
Maruti,Automatic,2017,Petrol,1197,24700,2nd owner,457000
Volkswagen,Manual,2014,Petrol,1198,100662,2nd owner,342000
Maruti,Manual,2014,Petrol,998,31880,2nd owner,206000
Hyundai,Manual,2017,Diesel,1582,57368,2nd owner,844000
Volkswagen,Manual,2016,Petrol,1198,12091,1st owner,484000
KIA,Manual,2020,Petrol,1497,15160,1st owner,1044000
Nissan,Manual,2022,Petrol,999,33160,1st owner,652000
Honda,Automatic,2017,Petrol,1497,75984,2nd owner,620000
Maruti,Manual,2016,Petrol,1197,36116,1st owner,426000
Maruti,Manual,2013,Petrol,1197,33244,1st owner,379000
Renault,Manual,2021,Petrol,999,46060,1st owner,528000
Maruti,Manual,2017,CNG,796,76356,1st owner,285000
Volkswagen,Automatic,2021,Petrol,999,49409,1st owner,1173000
Hyundai,Manual,2016,Petrol,1591,45639,1st owner,643000
Renault,Automatic,2018,Petrol,999,38122,1st owner,361000
Maruti,Manual,2019,CNG,998,35436,1st owner,495000
Honda,Manual,2018,Petrol,1199,47710,2nd owner,536000
Maruti,Automatic,2016,Petrol,1373,90742,1st owner,544000
Renault,Manual,2020,Petrol,999,46581,1st owner,385000
Hyundai,Manual,2015,Diesel,1396,77631,2nd owner,501000
Nissan,Automatic,2022,Petrol,999,15385,1st owner,767000
Volkswagen,Automatic,2023,Petrol,1498,9765,1st owner,1642000
Tata,Manual,2021,Petrol,1199,52153,2nd owner,488000
Volkswagen,Manual,2014,Petrol,1198,96926,2nd owner,332000
Honda,Manual,2016,CNG,1497,63698,1st owner,527000
Volkswagen,Automatic,2015,Petrol,1197,70825,2nd owner,516000
Hyundai,Manual,2016,Petrol,1591,71757,1st owner,683000
Honda,Automatic,2017,Petrol,1497,33825,1st owner,749000
Honda,Manual,2013,Petrol,1198,43799,1st owner,314000
Skoda,Manual,2017,Petrol,1598,58664,1st owner,585000
Volkswagen,Automatic,2015,Petrol,1197,54749,1st owner,538000
Volkswagen,Automatic,2016,Petrol,1197,79397,1st owner,489000
Tata,Manual,2018,CNG,1198,48402,3rd owner,629000
Maruti,Manual,2021,Petrol,1462,30926,1st owner,753000
Renault,Automatic,2021,Petrol,999,35517,1st owner,658000
Hyundai,Manual,2019,Petrol,1591,92561,2nd owner,837000
Maruti,Manual,2014,Petrol,1197,29973,1st owner,388000
Ford,Manual,2017,Petrol,1499,27702,1st owner,534000
Hyundai,Automatic,2017,Petrol,1591,22614,1st owner,954000
Maruti,Automatic,2018,Petrol,1197,44613,2nd owner,573000
KIA,Automatic,2020,Diesel,1493,46401,1st owner,1349000
Hyundai,Automatic,2018,Diesel,1582,48716,2nd owner,1065000
Hyundai,Manual,2019,Petrol,1086,56077,1st owner,373000
Honda,Automatic,2016,Petrol,1199,97692,1st owner,399000
Nissan,Manual,2021,Petrol,999,47127,1st owner,660000
Ford,Manual,2018,Diesel,1498,75160,1st owner,565000
Maruti,Manual,2017,Petrol,998,27882,1st owner,384000
Maruti,Manual,2014,CNG,998,99498,2nd owner,289000
Mahindra,Automatic,2022,Petrol,1997,11951,2nd owner,1388000
Tata,Manual,2018,Petrol,1199,94586,2nd owner,395000
Maruti,Manual,2013,Petrol,1373,41016,2nd owner,499000
Hyundai,Manual,2017,Diesel,1582,97787,1st owner,901000
Tata,Automatic,2022,Diesel,1956,42408,1st owner,1922000
Hyundai,Manual,2014,Petrol,1197,100116,1st owner,323000
Hyundai,Manual,2019,Petrol,998,34899,1st owner,817000
Hyundai,Manual,2017,Petrol,1591,43358,1st owner,744000
Hyundai,Manual,2015,Petrol,1086,22249,1st owner,292000
Maruti,Manual,2017,Petrol,1197,34196,1st owner,524000
Maruti,Automatic,2020,Petrol,1462,29708,1st owner,1006000
Honda,Automatic,2021,Petrol,1498,22827,1st owner,1238000
Maruti,Manual,2019,Petrol,1197,11829,2nd owner,443000
Maruti,Manual,2014,Petrol,1197,42022,1st owner,387000
Maruti,Manual,2016,Petrol,1373,99639,1st owner,454000
Maruti,Manual,2017,Petrol,1197,29835,1st owner,525000
Hyundai,Manual,2021,Petrol,998,49880,1st owner,782000
Honda,Automatic,2014,Petrol,1497,45962,2nd owner,476000
Maruti,Manual,2017,CNG,998,79682,1st owner,395000
Hyundai,Manual,2017,Petrol,1197,41858,2nd owner,469000
Hyundai,Manual,2016,Petrol,1591,53911,1st owner,607000
Hyundai,Manual,2014,Petrol,1197,36391,1st owner,377000
Toyota,Manual,2018,Petrol,1496,30509,2nd owner,783000
KIA,Automatic,2020,Petrol,1353,65672,1st owner,1292000
Maruti,Manual,2014,Diesel,1248,119998,2nd owner,567000
Tata,Manual,2022,Diesel,1956,12384,1st owner,1912000
Hyundai,Manual,2018,CNG,1197,32749,1st owner,452000
Honda,Manual,2020,Petrol,1498,27473,1st owner,977000
Honda,Manual,2018,Petrol,1497,47801,1st owner,707000
Hyundai,Manual,2017,Diesel,1396,91079,1st owner,612000
Maruti,Manual,2021,Petrol,1462,48740,1st owner,1006000
Hyundai,Manual,2015,Petrol,1086,55760,2nd owner,282000
Tata,Automatic,2021,Petrol,1199,39046,1st owner,671000
Ford,Manual,2017,Diesel,1498,79659,1st owner,613000
Hyundai,Manual,2017,Petrol,1197,53262,1st owner,513000
MG,Automatic,2019,Petrol,1451,25760,2nd owner,1299000
Volkswagen,Manual,2012,Petrol,1198,61164,1st owner,294000
KIA,Automatic,2020,Petrol,1353,35115,1st owner,1429000
Maruti,Manual,2021,Petrol,1462,16909,1st owner,731000
Maruti,Automatic,2017,Petrol,1197,19523,2nd owner,475000
Renault,Manual,2016,Petrol,799,103116,1st owner,259000
Hyundai,Automatic,2021,Petrol,998,48355,1st owner,925000
Skoda,Manual,2020,Petrol,999,33693,1st owner,907000
Honda,Automatic,2017,Petrol,1497,32899,2nd owner,707000
Mahindra,Automatic,2017,Diesel,2179,36090,2nd owner,1070000
Maruti,Automatic,2021,Petrol,1197,34224,1st owner,612000
Honda,Manual,2018,Petrol,1497,93703,2nd owner,640000
Maruti,Manual,2015,Petrol,998,28048,2nd owner,305000
Honda,Manual,2014,Petrol,1198,52803,1st owner,354000
Mahindra,Automatic,2017,Diesel,2179,85662,1st owner,995000
Maruti,Manual,2013,Petrol,998,45304,1st owner,262000
Maruti,Manual,2017,CNG,998,56359,2nd owner,365000
MG,Manual,2022,Diesel,1956,29414,1st owner,1682000
Hyundai,Automatic,2011,Petrol,1197,51696,1st owner,244000
Maruti,Manual,2016,Petrol,1197,49814,2nd owner,439000
Jeep,Automatic,2019,Petrol,1368,37211,1st owner,1469000
Toyota,Automatic,2017,Petrol,1798,56674,1st owner,1012000
Hyundai,Automatic,2019,Petrol,998,41704,1st owner,912000
Hyundai,Manual,2016,Petrol,1197,46613,1st owner,493000
Hyundai,Manual,2017,Petrol,1591,23252,2nd owner,700000
Hyundai,Manual,2015,Diesel,1582,62018,2nd owner,763000
Hyundai,Manual,2018,Petrol,1197,20257,2nd owner,466000
Skoda,Manual,2018,Petrol,1598,59417,1st owner,660000
Tata,Automatic,2021,Diesel,1956,31539,1st owner,1822000
Honda,Automatic,2016,Petrol,1497,75181,1st owner,609000
Hyundai,Automatic,2021,Petrol,998,19689,1st owner,1004000
Maruti,Automatic,2020,Petrol,1462,23821,1st owner,849000
Hyundai,Automatic,2019,Petrol,998,113735,1st owner,794000
Hyundai,Manual,2019,Petrol,1591,70490,2nd owner,838000
Maruti,Manual,2013,Diesel,1248,120107,1st owner,429000
Maruti,Manual,2019,Petrol,1197,22343,2nd owner,518000
Hyundai,Automatic,2020,Petrol,1197,13350,1st owner,647000
Tata,Manual,2020,Petrol,1199,11670,1st owner,655000
Honda,Manual,2018,Petrol,1199,22652,1st owner,668000
Hyundai,Manual,2017,Petrol,1591,39827,1st owner,710000
Maruti,Manual,2013,CNG,998,75494,2nd owner,268000
Honda,Automatic,2021,Petrol,1199,10102,1st owner,813000
Maruti,Automatic,2019,Petrol,998,21125,1st owner,435000
Hyundai,Manual,2019,CNG,1086,73743,1st owner,455000
Tata,Automatic,2022,Petrol,1199,18364,1st owner,833000
Maruti,Automatic,2014,Petrol,998,32861,1st owner,339000
Volkswagen,Automatic,2019,Diesel,1498,60683,2nd owner,649000
Renault,Automatic,2019,Petrol,1498,24227,1st owner,708000
Maruti,Automatic,2014,Petrol,998,98502,1st owner,300000
Hyundai,Manual,2012,Petrol,1197,35570,2nd owner,225000
Maruti,Manual,2014,CNG,998,105898,2nd owner,291000
Tata,Automatic,2022,Diesel,,37152,1st owner,1177000
Maruti,Manual,2022,Petrol,1197,20987,1st owner,569000
Volkswagen,Manual,2016,Diesel,1498,75313,3rd owner,476000
Maruti,Manual,2014,CNG,998,81895,1st owner,312000
Maruti,Automatic,2017,Petrol,998,78451,1st owner,368000
Maruti,Automatic,2017,Petrol,998,33857,2nd owner,396000
Maruti,Manual,2017,Petrol,1197,30064,2nd owner,503000
Hyundai,Manual,2014,Petrol,1197,55106,1st owner,370000
Honda,Manual,2017,Petrol,1497,22437,2nd owner,708000
Hyundai,Automatic,2016,Petrol,1591,87471,1st owner,810000
Hyundai,Manual,2019,Petrol,1086,16497,1st owner,413000
Maruti,Manual,2021,CNG,998,48375,1st owner,432000
Honda,Automatic,2016,Petrol,1497,73098,1st owner,653000
Hyundai,Manual,2016,Petrol,1197,50900,1st owner,507000
Maruti,Automatic,2021,Petrol,1462,29638,1st owner,865000
Tata,Automatic,2022,Petrol,1199,10206,1st owner,785000
Hyundai,Automatic,2017,Petrol,1591,91126,2nd owner,831000
Hyundai,Manual,2014,Petrol,1197,68981,2nd owner,360000
Hyundai,Automatic,2018,Petrol,1197,86975,1st owner,478000
Mahindra,Automatic,2022,Petrol,1197,13010,2nd owner,844000
Mahindra,Manual,2022,Diesel,,16539,1st owner,973000
Hyundai,Manual,2022,CNG,1197,21570,1st owner,722000
Maruti,Manual,2015,Petrol,998,55946,2nd owner,306000
Maruti,Automatic,2021,Petrol,1462,33769,1st owner,906000
Hyundai,Manual,2017,Petrol,1591,93555,2nd owner,669000
Honda,Automatic,2019,Petrol,1498,39531,1st owner,682000
Hyundai,Manual,2019,CNG,1086,109255,1st owner,450000
Tata,Automatic,2018,Petrol,1198,33970,1st owner,776000
Honda,Manual,2018,Diesel,1498,100986,1st owner,699000
Maruti,Manual,2014,CNG,998,95135,1st owner,311000
Ford,Manual,2019,Petrol,1497,21769,2nd owner,725000
Hyundai,Manual,2017,Petrol,1591,75175,1st owner,722000
Hyundai,Automatic,2019,Petrol,998,56522,1st owner,867000
Mahindra,Automatic,2021,Petrol,1197,41278,1st owner,953000
Maruti,Manual,2014,Petrol,998,42307,1st owner,303000
Tata,Manual,2020,Petrol,1199,23825,1st owner,663000
Maruti,Automatic,2021,Petrol,1462,17099,1st owner,886000
Renault,Manual,2019,Petrol,999,56210,1st owner,640000
Maruti,Automatic,2020,Petrol,1462,31214,1st owner,843000
Hyundai,Manual,2012,Petrol,1197,118765,1st owner,227000
Honda,Manual,2017,Petrol,1497,49696,1st owner,583000
Hyundai,Manual,2015,Petrol,1197,24126,1st owner,403000
Maruti,Automatic,2021,Petrol,1197,16690,1st owner,779000
Maruti,Manual,2014,CNG,1373,62157,2nd owner,592000
Maruti,Manual,2013,Petrol,1197,42338,1st owner,315000
Hyundai,Manual,2016,Petrol,1197,95851,3rd owner,324000
Maruti,Manual,2021,Petrol,796,26866,1st owner,334000
Hyundai,Manual,2015,Petrol,1197,47367,2nd owner,380000
Maruti,Manual,2016,Diesel,1248,96990,1st owner,563000
Skoda,Automatic,2017,Petrol,1598,89856,1st owner,563000
Hyundai,Manual,2015,Petrol,1197,116660,1st owner,424000
Tata,Manual,2022,CNG,1199,18438,2nd owner,700000
Renault,Automatic,2019,Petrol,999,23547,1st owner,396000
Maruti,Manual,2017,Diesel,1248,73649,1st owner,545000
Maruti,Manual,2017,CNG,998,57012,2nd owner,363000
Tata,Manual,2018,Petrol,1199,76127,2nd owner,390000
Maruti,Manual,2018,Petrol,1462,18001,1st owner,740000
KIA,Automatic,2021,Petrol,1353,33728,2nd owner,1413000
Hyundai,Manual,2016,Petrol,1197,52603,3rd owner,424000
Maruti,Manual,2022,Petrol,1197,6992,1st owner,610000
Tata,Automatic,2021,Petrol,1199,8319,1st owner,638000
Maruti,Manual,2017,Petrol,1197,57535,2nd owner,468000
Toyota,Automatic,2019,Petrol,1197,15891,1st owner,793000
Honda,Automatic,2016,Petrol,1497,59119,1st owner,605000
Hyundai,Manual,2016,Petrol,1197,55599,1st owner,376000
Hyundai,Manual,2017,Petrol,1591,101207,2nd owner,665000
Honda,Automatic,2022,Petrol,1199,4980,1st owner,865000
Hyundai,Automatic,2016,Petrol,1591,57500,3rd owner,747000
Toyota,Manual,2011,Petrol,1197,75479,1st owner,244000
Hyundai,Automatic,2017,Petrol,1197,25723,1st owner,533000
Tata,Automatic,2018,Petrol,1198,28234,2nd owner,717000
Maruti,Manual,2021,CNG,998,31051,1st owner,561000
Datsun,Manual,2015,Petrol,1198,12517,1st owner,207000
Tata,Manual,2020,Petrol,1199,24485,1st owner,562000
Hyundai,Manual,2020,Petrol,1086,12233,1st owner,465000
Maruti,Automatic,2022,Petrol,1197,4145,1st owner,622000
Maruti,Manual,2021,CNG,998,35095,1st owner,587000
Maruti,Automatic,2020,Petrol,1462,85633,1st owner,914000
Hyundai,Automatic,2018,Petrol,1591,47491,2nd owner,833000
Hyundai,Manual,2018,CNG,1197,78127,1st owner,478000
Maruti,Manual,2017,Petrol,1373,73885,1st owner,630000
Hyundai,Manual,2012,Petrol,1197,48379,2nd owner,223000
Tata,Manual,2023,CNG,,6914,1st owner,864000
Hyundai,Manual,2015,Petrol,1197,85279,1st owner,443000
Hyundai,Manual,2019,Petrol,1197,22288,1st owner,706000
Hyundai,Manual,2019,CNG,1086,67667,1st owner,478000
Hyundai,Manual,2019,Petrol,1591,24918,2nd owner,957000
Maruti,Manual,2015,CNG,998,26062,2nd owner,338000
Maruti,Manual,2018,CNG,998,59396,1st owner,460000
Honda,Manual,2017,Petrol,1497,38474,1st owner,659000
Hyundai,Automatic,2019,Petrol,1591,69326,2nd owner,984000
Skoda,Manual,2014,Petrol,1598,37099,1st owner,375000
Maruti,Automatic,2015,Petrol,1373,104581,1st owner,520000
Ford,Automatic,2016,Petrol,1499,88889,1st owner,509000
Hyundai,Manual,2016,Petrol,814,25768,1st owner,310000
Maruti,Manual,2013,Diesel,1248,33170,1st owner,603000
Volkswagen,Automatic,2017,Petrol,1197,49485,1st owner,700000
Hyundai,Automatic,2018,Petrol,1591,50239,1st owner,846000
Hyundai,Manual,2016,Petrol,1197,39809,2nd owner,477000
Volkswagen,Automatic,2018,Diesel,1498,52400,1st owner,827000
Maruti,Manual,2017,Petrol,796,39594,1st owner,276000
Maruti,Manual,2019,Petrol,1197,37102,1st owner,588000
Hyundai,Manual,2014,Petrol,1197,61351,1st owner,378000
Maruti,Manual,2020,CNG,998,73361,1st owner,543000
Tata,Manual,2018,Diesel,1497,81020,2nd owner,754000
KIA,Manual,2020,Petrol,998,36460,1st owner,975000
Tata,Manual,2017,Petrol,1198,35695,1st owner,680000
Maruti,Manual,2013,Diesel,1248,35446,1st owner,706000
Hyundai,Automatic,2014,Petrol,1197,26317,2nd owner,384000
Honda,Manual,2014,Petrol,1198,69540,2nd owner,302000
Hyundai,Automatic,2018,Petrol,1591,37871,1st owner,986000
Hyundai,Manual,2016,Diesel,1396,62798,1st owner,773000
Renault,Automatic,2021,Petrol,999,60479,1st owner,536000
Hyundai,Manual,2016,Petrol,1197,35360,1st owner,472000
Maruti,Manual,2020,Petrol,1197,19761,2nd owner,504000
Hyundai,Manual,2015,Petrol,1197,37724,1st owner,392000
Maruti,Manual,2021,Petrol,1197,23937,1st owner,696000
Maruti,Manual,2013,Petrol,1373,51699,2nd owner,484000
Maruti,Automatic,2018,Petrol,998,91832,1st owner,379000
Maruti,Automatic,2018,Petrol,1197,34853,1st owner,624000
Maruti,Manual,2014,CNG,1373,67703,1st owner,589000
Hyundai,Manual,2019,CNG,1086,20018,1st owner,482000
Honda,Automatic,2016,Petrol,1497,47586,1st owner,680000
Maruti,Manual,2014,Diesel,1248,59353,1st owner,635000
Mahindra,Manual,2014,Diesel,2179,106699,2nd owner,510000
Maruti,Manual,2016,CNG,998,14023,1st owner,382000
Maruti,Manual,2018,Petrol,1373,31149,1st owner,647000
Skoda,Automatic,2022,Petrol,1498,13242,1st owner,1591000
Toyota,Manual,2013,Petrol,1197,74113,1st owner,292000
Maruti,Manual,2017,Petrol,1197,29794,1st owner,554000
Tata,Manual,2023,CNG,1199,14548,1st owner,743000
Ford,Manual,2014,Petrol,1499,33991,1st owner,451000
Hyundai,Manual,2011,Petrol,1197,87634,1st owner,202000
Maruti,Manual,2015,Petrol,1373,63172,1st owner,482000
Honda,Manual,2014,Petrol,1497,50389,1st owner,465000
Mahindra,Automatic,2017,Diesel,2179,68911,1st owner,1053000
Hyundai,Manual,2013,Petrol,1086,7284,1st owner,262000
Tata,Automatic,2023,Petrol,1199,42764,1st owner,753000
Hyundai,Manual,2022,Petrol,,15111,1st owner,693000
Renault,Automatic,2020,Petrol,999,47780,1st owner,435000
Maruti,Manual,2017,Petrol,998,28977,1st owner,414000
Maruti,Manual,2015,Petrol,1373,65326,2nd owner,562000
Ford,Manual,2016,Diesel,1498,99969,1st owner,579000
Tata,Automatic,2019,Diesel,1497,65011,1st owner,868000
Honda,Manual,2017,Petrol,1199,40290,1st owner,642000
Hyundai,Automatic,2016,Petrol,1591,86228,2nd owner,800000
Skoda,Automatic,2018,Petrol,1598,21954,1st owner,709000
Maruti,Manual,2014,Petrol,796,18932,1st owner,223000
Maruti,Manual,2014,Petrol,1197,19223,1st owner,430000
Maruti,Manual,2015,Petrol,1373,44115,2nd owner,438000
Maruti,Manual,2016,Petrol,998,14243,1st owner,366000
Renault,Automatic,2016,Diesel,1461,82393,1st owner,564000
Honda,Manual,2014,Petrol,1198,86719,1st owner,344000
Honda,Automatic,2019,Petrol,1199,15788,1st owner,699000
Renault,Manual,2016,Petrol,799,30978,1st owner,279000
Hyundai,Manual,2017,CNG,1197,42112,1st owner,550000
Hyundai,Manual,2015,Petrol,1197,78275,1st owner,415000
Maruti,Manual,2017,Petrol,1197,44130,1st owner,521000
Hyundai,Manual,2017,Petrol,1197,45695,1st owner,424000
Honda,Automatic,2017,Petrol,1497,39367,2nd owner,683000
Maruti,Manual,2016,Petrol,1197,79561,2nd owner,478000
Mahindra,Manual,2016,Diesel,2179,86656,3rd owner,684000
Maruti,Automatic,2022,Petrol,1462,9241,1st owner,984000
Ford,Automatic,2016,Petrol,1499,64122,1st owner,562000
Tata,Automatic,2021,Diesel,1956,59872,1st owner,1812000
Mahindra,Automatic,2017,Diesel,2179,82030,1st owner,1015000
Honda,Manual,2014,Petrol,1497,75163,2nd owner,502000
Maruti,Manual,2017,Petrol,1197,33212,2nd owner,498000
Ford,Manual,2016,Petrol,1499,34231,1st owner,511000
Skoda,Automatic,2017,Petrol,1598,50487,1st owner,620000
Maruti,Automatic,2023,Petrol,1197,3451,1st owner,878000
Maruti,Manual,2014,Petrol,1197,45959,2nd owner,381000
Hyundai,Manual,2013,Petrol,1197,82365,2nd owner,231000
Hyundai,Manual,2015,Petrol,1197,53155,2nd owner,381000
Honda,Manual,2019,Petrol,1199,7115,1st owner,569000
Hyundai,Manual,2017,Petrol,1591,59993,1st owner,703000
Maruti,Manual,2020,CNG,998,38440,1st owner,539000
Maruti,Automatic,2020,Petrol,1462,30925,1st owner,953000
Hyundai,Automatic,2015,Diesel,1582,112672,1st owner,778000
Hyundai,Manual,2013,Petrol,1396,74497,1st owner,310000
Maruti,Automatic,2023,Petrol,1197,1624,1st owner,866000
Hyundai,Manual,2022,CNG,1197,23870,2nd owner,672000
Tata,Manual,2021,Petrol,1199,41575,2nd owner,706000
Maruti,Manual,2016,Diesel,1248,55584,2nd owner,685000
Maruti,Manual,2014,CNG,998,55561,1st owner,323000
Honda,Manual,2014,Petrol,1497,54836,2nd owner,445000
Maruti,Manual,2022,Petrol,1197,5990,1st owner,661000
Hyundai,Manual,2023,CNG,1197,7298,1st owner,846000
Hyundai,Manual,2022,Petrol,1197,18897,1st owner,660000
Tata,Manual,2018,Petrol,1198,30401,1st owner,620000
Maruti,Manual,2019,Petrol,998,13042,1st owner,357000
Honda,Automatic,2017,Petrol,1497,63020,1st owner,789000
